NR_CANDIDATO,IDADE,N_Declarou,Menor10K,10kA100K,100kA1000K,Maior1000K,DS_GENERO_FEMININO,DS_GENERO_MASCULINO,DS_COR_RACA_AMARELA,DS_COR_RACA_BRANCA,DS_COR_RACA_INDï¿½GENA,DS_COR_RACA_Nï¿½O INFORMADO,DS_COR_RACA_PARDA,DS_COR_RACA_PRETA,DS_CARGO_DEPUTADO ESTADUAL,DS_CARGO_DEPUTADO FEDERAL,DS_ESTADO_CIVIL_CASADO(A),DS_ESTADO_CIVIL_DIVORCIADO(A),DS_ESTADO_CIVIL_SEPARADO(A) JUDICIALMENTE,DS_ESTADO_CIVIL_SOLTEIRO(A),DS_ESTADO_CIVIL_VIï¿½VO(A),QT_VOTOS
13100,51,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,42.0
11122,35,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,42.0
35222,51,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
28444,42,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0
90033,62,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
90047,47,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
55222,63,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,5.0
70575,32,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
12233,45,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
45400,55,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0
19198,52,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
22144,50,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0
10560,69,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,3.0
90122,49,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
12123,53,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,70.0
51700,40,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
20221,49,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0
23134,46,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0
18252,48,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,6.0
13567,39,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,66.0
19276,60,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.0
70079,43,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0
22013,36,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2.0
11911,61,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,5.0
15202,35,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
23190,44,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
14035,43,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0
10999,46,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
21021,32,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,26.0
10700,35,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,455.0
77983,39,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12.0
51251,54,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
14733,55,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
20380,48,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0
22150,63,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,10.0
44040,45,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,12.0
33870,43,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0
30500,29,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0
45240,59,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,906.0
30023,65,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,7.0
35077,47,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
70717,57,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2.0
27020,51,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0
45455,58,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3.0
70070,66,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,5.0
13139,63,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1217.0
11901,46,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,4.0
77253,69,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0
20108,64,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0
12121,59,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10.0
19190,61,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2.0
15444,33,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,8.0
33999,45,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1.0
12013,56,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,329.0
30999,33,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,16.0
11300,53,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,6.0
20545,33,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
19505,46,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,7.0
19909,48,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3.0
12022,45,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,6.0
19078,44,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0
18155,53,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
50500,34,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,581.0
27111,79,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,52.0
5116,38,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0
4533,51,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4.0
1416,41,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4.0
1501,58,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6.0
1051,53,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
7097,50,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,47.0
1458,42,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0
1022,49,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,131.0
7034,65,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2.0
1363,71,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,120.0
7712,43,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1910,46,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8.0
2832,33,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
4037,54,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0
2227,48,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,11.0
5192,31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.0
2010,64,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,39.0
4434,72,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,17.0
2017,58,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,7.0
2009,37,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
9096,27,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
1927,41,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
2078,61,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
7047,62,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,9.0
2840,66,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
3370,56,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2.0
1404,58,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,24.0
1931,53,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1121,54,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,153.0
1492,57,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0
4373,49,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
3338,65,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,10.0
5593,46,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4.0
1026,44,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,6.0
1065,46,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5.0
2231,43,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,6.0
2257,61,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,67.0
7714,50,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
1266,76,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0
4454,43,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2.0
2258,56,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,51.0
2255,73,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,20.0
1945,57,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,225.0
7770,41,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0
2032,50,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,9.0
2007,46,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,6.0
2845,42,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
7798,64,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
3003,49,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5.0
7075,39,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0
1331,75,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,439.0
7713,33,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0
7071,53,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,85.0
2212,52,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,120.0
5595,39,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,3.0
1129,56,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0
7707,57,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
9093,45,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,21.0
1433,60,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
1469,29,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
1445,46,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,8.0
9002,38,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
4530,50,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,7.0
3628,49,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0
7755,43,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0
2881,38,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0
7005,40,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
1540,54,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,12.0
5567,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0
5575,27,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1808,51,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3.0
1125,58,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,14.0
2221,43,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,11.0
9069,48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
2356,55,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,6.0
5140,39,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
4468,75,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
1903,45,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
4012,53,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,6.0
6565,41,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,30.0
5188,47,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,7.0
1951,51,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4.0
3024,38,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
3038,60,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,60.0
1011,62,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,70.0
5199,63,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4.0
2350,43,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,11.0
4023,50,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17.0
1407,36,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5.0
3610,61,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0
1157,44,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2.0
5160,36,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1955,67,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,13.0
4066,56,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
2808,49,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
1244,54,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0
1205,52,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
1523,56,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,6.0
2020,49,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,66.0
9033,59,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,16.0
7078,53,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0
4004,46,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1923,37,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1066,35,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
5159,63,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
1844,50,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,826.0
1490,58,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0
4488,55,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,7.0
9021,34,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
7099,51,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,14.0
1216,56,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,6.0
1167,49,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
1533,58,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,11.0
1000,48,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,592.0
4015,59,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
1959,58,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0
1461,71,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,6.0
1431,51,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,8.0
5585,59,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
3310,53,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6.0
1251,62,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0
5106,41,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0
1045,53,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,8.0
1451,52,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1544,45,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,7.0
1846,66,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,19.0
1588,47,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5.0
4411,47,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,631.0
4432,61,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,6.0
1019,61,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,22.0
1470,46,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,8.0
1044,37,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,53.0
7771,39,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.0
4475,47,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0
1334,29,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1993.0
5053,44,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0
1441,48,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,9.0
1090,63,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,5.0
2202,46,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,61.0
3575,62,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
5123,47,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,170.0
1620,51,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
4567,71,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,37.0
7070,51,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,219.0
3320,72,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,21.0
1817,48,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1920,44,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,52.0
1222,35,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,69.0
1818,34,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,222.0
1136,44,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,7.0
7013,63,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,178.0
1954,68,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
3307,60,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0
1234,68,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1046.0
3383,54,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0
1008,44,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4.0
2251,43,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,9.0
2004,26,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1.0
4470,47,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,18.0
2111,72,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,7.0
1367,51,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,25.0
1323,59,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,42.0
1033,53,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,6.0
2878,56,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,10.0
4589,38,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4.0
2045,29,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2.0
4523,32,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,9.0
1823,42,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0
1256,55,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,21.0
9077,45,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
2290,48,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,18.0
1933,50,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4.0
4099,65,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
3070,38,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,23.0
2811,38,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3.0
1143,47,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0
2244,30,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,414.0
1401,50,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0
2066,45,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0
3060,45,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,3.0
1075,47,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
1233,53,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,58.0
1981,51,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0
7014,41,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,42.0
1962,60,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0
4566,59,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,5.0
1455,35,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,25.0
1399,49,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,21.0
2218,42,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19.0
4034,70,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0
2203,70,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,257.0
5515,56,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,30.0
1600,55,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,6.0
1137,64,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6.0
1024,21,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2.0
3332,58,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4.0
1308,68,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,12.0
4051,72,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0
1495,71,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,28.0
7087,53,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3.0
1001,29,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,9.0
1230,47,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,32.0
9045,46,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
7056,61,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.0
5558,58,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,28.0
2898,50,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0
1188,49,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2196.0
5138,49,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
3335,54,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,4.0
1422,59,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,173.0
4010,45,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,66.0
9020,54,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2.0
3395,44,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0
5150,45,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2.0
